"gene_symbol","present_in_gpl14951_symbol_or_ilmn_gene"
"SNORD45B",TRUE
"SNORD45C",TRUE
"SNORD46",TRUE
"SNORD47",TRUE
"SNORD48",TRUE
"SNORD49A",TRUE
"SNORD4A",TRUE
"SNORD4B",TRUE
"SNORD5",TRUE
"SNORD50B",TRUE
"SNORD51",TRUE
"SNORD52",TRUE
"SNORD53",TRUE
"SNORD54",TRUE
"SNORD55",TRUE
"SNORD56",TRUE
"SNORD57",TRUE
"SNORD58A",TRUE
"SNORD58B",TRUE
"SNORD58C",TRUE
"SNORD59A",TRUE
"SNORD59B",TRUE
"SNORD6",TRUE
"SNORD60",TRUE
"SNORD61",TRUE
"SNORD62B",TRUE
"SNORD63",TRUE
"SNORD65",TRUE
"SNORD66",TRUE
"SNORD67",TRUE
"SNORD68",TRUE
"SNORD7",TRUE
"SNORD70",TRUE
"SNORD71",TRUE
"SNORD72",TRUE
"SNORD73A",TRUE
"SNORD74",TRUE
"SNORD76",TRUE
"SNORD77",TRUE
"SNORD78",TRUE
"SNORD79",TRUE
"SNORD8",TRUE
"SNORD80",TRUE
"SNORD83A",TRUE
"SNORD83B",TRUE
"SNORD84",TRUE
"SNORD85",TRUE
"SNORD87",TRUE
"SNORD88B",TRUE
"SNORD88C",TRUE
"SNORD89",TRUE
"SNORD9",TRUE
"SNORD90",TRUE
"SNORD91A",TRUE
"SNORD91B",TRUE
"SNORD92",TRUE
"SNORD93",TRUE
"SNORD94",TRUE
"SNORD95",TRUE
"SNORD96A",TRUE
"SNORD96B",TRUE
"SNORD97",TRUE
"SNORD98",TRUE
"SNORD99",TRUE
"SNPH",TRUE
"SNRK",TRUE
"SNRNP200",TRUE
"SNRNP25",TRUE
"SNRNP27",TRUE
"SNRNP35",TRUE
"SNRNP40",TRUE
"SNRNP48",TRUE
"SNRNP70",TRUE
"SNRP70",TRUE
"SNRPA",TRUE
"SNRPA1",TRUE
"SNRPB",TRUE
"SNRPB2",TRUE
"SNRPC",TRUE
"SNRPD1",TRUE
"SNRPD2",TRUE
"SNRPD3",TRUE
"SNRPE",TRUE
"SNRPF",TRUE
"SNRPG",TRUE
"SNRPN",TRUE
"SNTA1",TRUE
"SNTB1",TRUE
"SNTB2",TRUE
"SNTG1",TRUE
"SNTG2",TRUE
"SNTN",TRUE
"SNUPN",TRUE
"SNURF",TRUE
"SNW1",TRUE
"SNX1",TRUE
"SNX10",TRUE
"SNX11",TRUE
"SNX12",TRUE
"SNX13",TRUE
"SNX14",TRUE
"SNX15",TRUE
"SNX16",TRUE
"SNX17",TRUE
"SNX18",TRUE
"SNX19",TRUE
"SNX2",TRUE
"SNX20",TRUE
"SNX21",TRUE
"SNX22",TRUE
"SNX24",TRUE
"SNX25",TRUE
"SNX26",TRUE
"SNX27",TRUE
"SNX3",TRUE
"SNX31",TRUE
"SNX32",TRUE
"SNX33",TRUE
"SNX4",TRUE
"SNX5",TRUE
"SNX6",TRUE
"SNX7",TRUE
"SNX8",TRUE
"SNX9",TRUE
"SOAT1",TRUE
"SOAT2",TRUE
"SOBP",TRUE
"SOCS1",TRUE
"SOCS2",TRUE
"SOCS3",TRUE
"SOCS4",TRUE
"SOCS5",TRUE
"SOCS6",TRUE
"SOCS7",TRUE
"SOD1",TRUE
"SOD2",TRUE
"SOD3",TRUE
"SOHLH1",TRUE
"SOHLH2",TRUE
"SOLH",TRUE
"SON",TRUE
"SORBS1",TRUE
"SORBS2",TRUE
"SORBS3",TRUE
"SORCS1",TRUE
"SORCS2",TRUE
"SORCS3",TRUE
"SORD",TRUE
"SORL1",TRUE
"SORT1",TRUE
"SOS1",TRUE
"SOS2",TRUE
"SOST",TRUE
"SOSTDC1",TRUE
"SOX1",TRUE
"SOX10",TRUE
"SOX11",TRUE
"SOX12",TRUE
"SOX13",TRUE
"SOX14",TRUE
"SOX15",TRUE
"SOX17",TRUE
"SOX18",TRUE
"SOX2",TRUE
"SOX21",TRUE
"SOX2OT",TRUE
"SOX3",TRUE
"SOX30",TRUE
"SOX4",TRUE
"SOX5",TRUE
"SOX6",TRUE
"SOX7",TRUE
"SOX8",TRUE
"SOX9",TRUE
"SP1",TRUE
"SP100",TRUE
"SP110",TRUE
"SP140",TRUE
"SP140L",TRUE
"SP2",TRUE
"SP3",TRUE
"SP4",TRUE
"SP5",TRUE
"SP6",TRUE
"SP7",TRUE
"SP8",TRUE
"SPA17",TRUE
"SPACA1",TRUE
"SPACA3",TRUE
"SPACA4",TRUE
"SPACA5",TRUE
"SPACA5B",TRUE
"SPAG1",TRUE
"SPAG11A",TRUE
"SPAG11B",TRUE
"SPAG16",TRUE
"SPAG17",TRUE
"SPAG4",TRUE
"SPAG4L",TRUE
"SPAG5",TRUE
"SPAG6",TRUE
"SPAG7",TRUE
"SPAG8",TRUE
"SPAG9",TRUE
"SPAM1",TRUE
"SPANXA1",TRUE
"SPANXB1",TRUE
"SPANXC",TRUE
"SPANXD",TRUE
"SPANXE",TRUE
"SPANXF1",TRUE
"SPANXN1",TRUE
"SPANXN2",TRUE
"SPANXN3",TRUE
"SPANXN4",TRUE
"SPANXN5",TRUE
"SPARC",TRUE
"SPARCL1",TRUE
"SPAST",TRUE
"SPATA1",TRUE
"SPATA12",TRUE
"SPATA13",TRUE
"SPATA16",TRUE
"SPATA17",TRUE
"SPATA18",TRUE
"SPATA19",TRUE
"SPATA2",TRUE
"SPATA20",TRUE
"SPATA21",TRUE
"SPATA22",TRUE
"SPATA2L",TRUE
"SPATA3",TRUE
"SPATA4",TRUE
"SPATA5",TRUE
"SPATA5L1",TRUE
"SPATA6",TRUE
"SPATA7",TRUE
"SPATA8",TRUE
"SPATA9",TRUE
"SPATC1",TRUE
"SPATS1",TRUE
"SPATS2",TRUE
"SPATS2L",TRUE
"SPC24",TRUE
"SPC25",TRUE
"SPCS1",TRUE
"SPCS2",TRUE
"SPCS3",TRUE
"SPDEF",TRUE
"SPDYA",TRUE
"SPDYC",TRUE
"SPDYE1",TRUE
"SPEF1",TRUE
"SPEF2",TRUE
"SPEM1",TRUE
"SPEN",TRUE
"SPERT",TRUE
"SPESP1",TRUE
"SPG11",TRUE
"SPG20",TRUE
"SPG21",TRUE
"SPG3A",TRUE
"SPG7",TRUE
"SPHAR",TRUE
"SPHK1",TRUE
"SPHK2",TRUE
"SPHKAP",TRUE
"SPI1",TRUE
"SPIB",TRUE
"SPIC",TRUE
"SPIN1",TRUE
"SPIN2A",TRUE
"SPIN2B",TRUE
"SPIN4",TRUE
"SPINK1",TRUE
"SPINK2",TRUE
"SPINK4",TRUE
"SPINK5",TRUE
"SPINK5L2",TRUE
"SPINK6",TRUE
"SPINK7",TRUE
"SPINK9",TRUE
"SPINLW1",TRUE
"SPINT1",TRUE
"SPINT2",TRUE
"SPINT3",TRUE
"SPINT4",TRUE
"SPIRE1",TRUE
"SPIRE2",TRUE
"SPN",TRUE
"SPNS1",TRUE
"SPNS2",TRUE
"SPNS3",TRUE
"SPO11",TRUE
"SPOCD1",TRUE
"SPOCK1",TRUE
"SPOCK2",TRUE
"SPOCK3",TRUE
"SPON1",TRUE
"SPON2",TRUE
"SPOP",TRUE
"SPOPL",TRUE
"SPP1",TRUE
"SPP2",TRUE
"SPPL2A",TRUE
"SPPL2B",TRUE
"SPPL3",TRUE
"SPR",TRUE
"SPRED1",TRUE
"SPRED2",TRUE
"SPRED3",TRUE
"SPRN",TRUE
"SPRR1A",TRUE
"SPRR1B",TRUE
"SPRR2A",TRUE
"SPRR2B",TRUE
"SPRR2C",TRUE
"SPRR2D",TRUE
"SPRR2E",TRUE
"SPRR2F",TRUE
"SPRR2G",TRUE
"SPRR3",TRUE
"SPRR4",TRUE
"SPRY1",TRUE
"SPRY2",TRUE
"SPRY3",TRUE
"SPRY4",TRUE
"SPRYD3",TRUE
"SPRYD4",TRUE
"SPRYD5",TRUE
"SPSB1",TRUE
"SPSB2",TRUE
"SPSB3",TRUE
"SPSB4",TRUE
"SPTA1",TRUE
"SPTAN1",TRUE
"SPTB",TRUE
"SPTBN1",TRUE
"SPTBN2",TRUE
"SPTBN4",TRUE
"SPTBN5",TRUE
"SPTLC1",TRUE
"SPTLC2",TRUE
"SPTLC3",TRUE
"SPTY2D1",TRUE
"SPZ1",TRUE
"SQLE",TRUE
"SQRDL",TRUE
"SQSTM1",TRUE
"SR140",TRUE
"SRA1",TRUE
"SRBD1",TRUE
"SRC",TRUE
"SRCAP",TRUE
"SRCRB4D",TRUE
"SRD5A1",TRUE
"SRD5A2",TRUE
"SRD5A2L2",TRUE
"SRD5A3",TRUE
"SREBF1",TRUE
"SREBF2",TRUE
"SRF",TRUE
"SRFBP1",TRUE
"SRGAP1",TRUE
"SRGAP2",TRUE
"SRGAP3",TRUE
"SRGN",TRUE
"SRI",TRUE
"SRM",TRUE
"SRMS",TRUE
"SRP14",TRUE
"SRP14P1",TRUE
"SRP19",TRUE
"SRP54",TRUE
"SRP68",TRUE
"SRP72",TRUE
"SRP9",TRUE
"SRPK1",TRUE
"SRPK2",TRUE
"SRPK3",TRUE
"SRPR",TRUE
"SRPRB",TRUE
"SRPX",TRUE
"SRPX2",TRUE
"SRR",TRUE
"SRRD",TRUE
"SRRM1",TRUE
"SRRM2",TRUE
"SRRM4",TRUE
"SRXN1",TRUE
"SRY",TRUE
"SS18",TRUE
"SS18L1",TRUE
"SS18L2",TRUE
"SSB",TRUE
"SSBP1",TRUE
"SSBP2",TRUE
"SSBP3",TRUE
"SSBP4",TRUE
"SSFA2",TRUE
"SSH1",TRUE
"SSH2",TRUE
"SSH3",TRUE
"SSNA1",TRUE
"SSPN",TRUE
"SSPO",TRUE
"SSR1",TRUE
"SSR2",TRUE
"SSR3",TRUE
"SSR4",TRUE
"SSRP1",TRUE
"SSSCA1",TRUE
"SST",TRUE
"SSTR1",TRUE
"SSTR2",TRUE
"SSTR3",TRUE
"SSTR4",TRUE
"SSTR5",TRUE
"SSU72",TRUE
"SSX1",TRUE
"SSX2",TRUE
"SSX2IP",TRUE
"SSX3",TRUE
"SSX4",TRUE
"SSX4B",TRUE
"SSX5",TRUE
"SSX6",TRUE
"SSX7",TRUE
"SSX9",TRUE
"ST13",TRUE
"ST14",TRUE
"ST18",TRUE
"ST20",TRUE
"ST3GAL1",TRUE
"ST3GAL2",TRUE
"ST3GAL3",TRUE
"ST3GAL4",TRUE
"ST3GAL5",TRUE
"ST3GAL6",TRUE
"ST5",TRUE
"ST6GAL1",TRUE
"ST6GAL2",TRUE
"ST6GALNAC1",TRUE
"ST6GALNAC2",TRUE
"ST6GALNAC3",TRUE
"ST6GALNAC4",TRUE
"ST6GALNAC5",TRUE
"ST6GALNAC6",TRUE
"ST7",TRUE
"ST7L",TRUE
"ST7OT1",TRUE
"ST7OT2",TRUE
"ST7OT3",TRUE
"ST7OT4",TRUE
"ST8SIA1",TRUE
"ST8SIA2",TRUE
"ST8SIA3",TRUE
"ST8SIA4",TRUE
"ST8SIA5",TRUE
"ST8SIA6",TRUE
"STAB1",TRUE
"STAB2",TRUE
"STAC",TRUE
"STAC2",TRUE
"STAC3",TRUE
"STAG1",TRUE
"STAG2",TRUE
"STAG3",TRUE
"STAG3L1",TRUE
"STAG3L2",TRUE
"STAG3L3",TRUE
"STAM",TRUE
"STAM2",TRUE
"STAMBP",TRUE
"STAMBPL1",TRUE
"STAP1",TRUE
"STAP2",TRUE
"STAR",TRUE
"STARD10",TRUE
"STARD13",TRUE
"STARD3",TRUE
"STARD3NL",TRUE
"STARD4",TRUE
"STARD5",TRUE
"STARD6",TRUE
"STARD7",TRUE
"STARD8",TRUE
"STAT1",TRUE
"STAT2",TRUE
"STAT3",TRUE
"STAT4",TRUE
"STAT5A",TRUE
"STAT5B",TRUE
"STAT6",TRUE
"STATH",TRUE
"STAU1",TRUE
"STAU2",TRUE
"STBD1",TRUE
"STC1",TRUE
"STC2",TRUE
"STEAP1",TRUE
"STEAP2",TRUE
"STEAP3",TRUE
"STEAP4",TRUE
"STGC3",TRUE
"STH",TRUE
"STIL",TRUE
"STIM1",TRUE
"STIM2",TRUE
"STIP1",TRUE
"STK10",TRUE
"STK11",TRUE
"STK11IP",TRUE
"STK16",TRUE
"STK17A",TRUE
"STK17B",TRUE
"STK19",TRUE
"STK24",TRUE
"STK25",TRUE
"STK3",TRUE
"STK31",TRUE
"STK32A",TRUE
"STK32B",TRUE
"STK32C",TRUE
"STK33",TRUE
"STK35",TRUE
"STK36",TRUE
"STK38",TRUE
"STK38L",TRUE
"STK39",TRUE
"STK4",TRUE
"STK40",TRUE
"STMN1",TRUE
"STMN2",TRUE
"STMN3",TRUE
"STMN4",TRUE
"STOM",TRUE
"STOML1",TRUE
"STOML2",TRUE
"STOML3",TRUE
"STON1",TRUE
"STON1-GTF2A1L",TRUE
"STON2",TRUE
"STOX1",TRUE
"STOX2",TRUE
"STRA13",TRUE
"STRA6",TRUE
"STRA8",TRUE
"STRADA",TRUE
"STRADB",TRUE
"STRAP",TRUE
"STRBP",TRUE
"STRC",TRUE
"STRN",TRUE
"STRN3",TRUE
"STRN4",TRUE
"STS",TRUE
"STS-1",TRUE
"STT3A",TRUE
"STT3B",TRUE
"STUB1",TRUE
"STX10",TRUE
"STX11",TRUE
"STX12",TRUE
"STX16",TRUE
"STX17",TRUE
"STX18",TRUE
"STX19",TRUE
"STX1A",TRUE
"STX1B",TRUE
"STX2",TRUE
"STX3",TRUE
"STX4",TRUE
"STX5",TRUE
"STX6",TRUE
"STX7",TRUE
"STX8",TRUE
"STXBP1",TRUE
"STXBP2",TRUE
"STXBP3",TRUE
"STXBP5",TRUE
"STXBP5L",TRUE
"STXBP6",TRUE
"STYK1",TRUE
"STYX",TRUE
"STYXL1",TRUE
"SUB1",TRUE
"SUCLA2",TRUE
"SUCLG1",TRUE
"SUCLG2",TRUE
"SUCNR1",TRUE
"SUDS3",TRUE
"SUFU",TRUE
"SUGT1",TRUE
"SUGT1L1",TRUE
"SULF1",TRUE
"SULF2",TRUE
"SULT1A1",TRUE
"SULT1A2",TRUE
"SULT1A3",TRUE
"SULT1A4",TRUE
"SULT1B1",TRUE
"SULT1C2",TRUE
"SULT1C3",TRUE
"SULT1C4",TRUE
"SULT1E1",TRUE
"SULT2A1",TRUE
"SULT2B1",TRUE
"SULT4A1",TRUE
"SULT6B1",TRUE
"SUMF1",TRUE
"SUMF2",TRUE
"SUMO1",TRUE
"SUMO1P1",TRUE
"SUMO1P3",TRUE
"SUMO2",TRUE
"SUMO3",TRUE
"SUMO4",TRUE
"SUNC1",TRUE
"SUOX",TRUE
"SUPT16H",TRUE
"SUPT3H",TRUE
"SUPT4H1",TRUE
"SUPT5H",TRUE
"SUPT6H",TRUE
"SUPT7L",TRUE
"SUPV3L1",TRUE
"SURF1",TRUE
"SURF2",TRUE
"SURF4",TRUE
"SURF6",TRUE
"SUSD1",TRUE
"SUSD2",TRUE
"SUSD3",TRUE
"SUSD4",TRUE
"SUV39H1",TRUE
"SUV39H2",TRUE
"SUV420H1",TRUE
"SUV420H2",TRUE
"SUZ12",TRUE
"SV2A",TRUE
"SV2B",TRUE
"SV2C",TRUE
"SVEP1",TRUE
"SVIL",TRUE
"SVIP",TRUE
"SVOP",TRUE
"SVOPL",TRUE
"SWAP70",TRUE
"SYAP1",TRUE
"SYCE1",TRUE
"SYCE1L",TRUE
"SYCE2",TRUE
"SYCN",TRUE
"SYCP1",TRUE
"SYCP2",TRUE
"SYCP2L",TRUE
"SYCP3",TRUE
"SYDE1",TRUE
"SYF2",TRUE
"SYK",TRUE
"SYMPK",TRUE
"SYN1",TRUE
"SYN2",TRUE
"SYN3",TRUE
"SYNC",TRUE
"SYNC1",TRUE
"SYNCRIP",TRUE
"SYNE1",TRUE
"SYNE2",TRUE
"SYNGAP1",TRUE
"SYNGR1",TRUE
"SYNGR2",TRUE
"SYNGR3",TRUE
"SYNGR4",TRUE
"SYNJ1",TRUE
"SYNJ2",TRUE
"SYNJ2BP",TRUE
"SYNM",TRUE
"SYNPO",TRUE
"SYNPO2",TRUE
"SYNPO2L",TRUE
"SYNPR",TRUE
"SYP",TRUE
"SYPL1",TRUE
"SYPL2",TRUE
"SYS1",TRUE
"SYT1",TRUE
"SYT10",TRUE
"SYT11",TRUE
"SYT12",TRUE
"SYT13",TRUE
"SYT14",TRUE
"SYT14L",TRUE
"SYT15",TRUE
"SYT16",TRUE
"SYT17",TRUE
"SYT2",TRUE
"SYT3",TRUE
"SYT4",TRUE
"SYT5",TRUE
"SYT6",TRUE
"SYT7",TRUE
"SYT8",TRUE
"SYT9",TRUE
"SYTL1",TRUE
"SYTL2",TRUE
"SYTL3",TRUE
"SYTL4",TRUE
"SYTL5",TRUE
"SYVN1",TRUE
"T",TRUE
"T-SP1",TRUE
"TAAR1",TRUE
"TAAR2",TRUE
"TAAR3",TRUE
"TAAR5",TRUE
"TAAR6",TRUE
"TAAR8",TRUE
"TAAR9",TRUE
"TAC1",TRUE
"TAC3",TRUE
"TAC4",TRUE
"TACC1",TRUE
"TACC2",TRUE
"TACC3",TRUE
"TACO1",TRUE
"TACR1",TRUE
"TACR2",TRUE
"TACR3",TRUE
"TACSTD1",TRUE
"TACSTD2",TRUE
"TADA1L",TRUE
"TADA2A",TRUE
"TADA2B",TRUE
"TADA3",TRUE
"TAF1",TRUE
"TAF10",TRUE
"TAF11",TRUE
"TAF12",TRUE
"TAF13",TRUE
"TAF15",TRUE
"TAF1A",TRUE
"TAF1B",TRUE
"TAF1C",TRUE
"TAF1D",TRUE
"TAF1L",TRUE
"TAF2",TRUE
"TAF4",TRUE
"TAF5",TRUE
"TAF5L",TRUE
"TAF6",TRUE
"TAF6L",TRUE
"TAF7",TRUE
"TAF7L",TRUE
"TAF8",TRUE
"TAF9",TRUE
"TAF9B",TRUE
"TAGAP",TRUE
"TAGLN",TRUE
"TAGLN2",TRUE
"TAGLN3",TRUE
"TAL1",TRUE
"TAL2",TRUE
"TALDO1",TRUE
"TANC1",TRUE
"TANC2",TRUE
"TANK",TRUE
"TAOK1",TRUE
"TAOK2",TRUE
"TAOK3",TRUE
"TAP1",TRUE
"TAP2",TRUE
"TAPBP",TRUE
"TAPBPL",TRUE
"TAPT1",TRUE
"TARBP1",TRUE
"TARBP2",TRUE
"TARDBP",TRUE
"TARP",TRUE
"TARS",TRUE
"TARS2",TRUE
"TARSL2",TRUE
"TAS1R1",TRUE
"TAS1R2",TRUE
"TAS1R3",TRUE
"TAS2R1",TRUE
"TAS2R10",TRUE
"TAS2R13",TRUE
"TAS2R14",TRUE
"TAS2R16",TRUE
"TAS2R19",TRUE
"TAS2R3",TRUE
"TAS2R30",TRUE
"TAS2R31",TRUE
"TAS2R38",TRUE
"TAS2R39",TRUE
"TAS2R4",TRUE
"TAS2R40",TRUE
"TAS2R41",TRUE
"TAS2R42",TRUE
"TAS2R43",TRUE
"TAS2R45",TRUE
"TAS2R46",TRUE
"TAS2R49",TRUE
"TAS2R5",TRUE
"TAS2R50",TRUE
"TAS2R60",TRUE
"TAS2R7",TRUE
"TAS2R8",TRUE
"TAS2R9",TRUE
"TASP1",TRUE
"TAT",TRUE
"TATDN1",TRUE
"TATDN2",TRUE
"TATDN3",TRUE
"TAX1BP1",TRUE
"TAX1BP3",TRUE
"TAZ",TRUE
"TBC1D1",TRUE
"TBC1D10A",TRUE
"TBC1D10B",TRUE
"TBC1D10C",TRUE
"TBC1D13",TRUE
"TBC1D14",TRUE
"TBC1D15",TRUE
"TBC1D16",TRUE
"TBC1D17",TRUE
"TBC1D19",TRUE
"TBC1D2",TRUE
"TBC1D20",TRUE
"TBC1D21",TRUE
"TBC1D22A",TRUE
"TBC1D22B",TRUE
"TBC1D23",TRUE
"TBC1D24",TRUE
"TBC1D25",TRUE
"TBC1D26",TRUE
"TBC1D29",TRUE
"TBC1D2B",TRUE
"TBC1D3",TRUE
"TBC1D3B",TRUE
"TBC1D3C",TRUE
"TBC1D3G",TRUE
"TBC1D3H",TRUE
"TBC1D4",TRUE
"TBC1D5",TRUE
"TBC1D7",TRUE
"TBC1D8",TRUE
"TBC1D8B",TRUE
"TBC1D9",TRUE
"TBC1D9B",TRUE
"TBCA",TRUE
"TBCB",TRUE
"TBCC",TRUE
"TBCCD1",TRUE
"TBCD",TRUE
"TBCE",TRUE
"TBCEL",TRUE
"TBK1",TRUE
"TBKBP1",TRUE
"TBL1X",TRUE
"TBL1XR1",TRUE
"TBL1Y",TRUE
"TBL2",TRUE
"TBL3",TRUE
"TBP",TRUE
"TBPL1",TRUE
"TBPL2",TRUE
"TBR1",TRUE
"TBRG1",TRUE
"TBRG4",TRUE
"TBX1",TRUE
"TBX10",TRUE
"TBX15",TRUE
"TBX18",TRUE
"TBX19",TRUE
"TBX2",TRUE
"TBX20",TRUE
"TBX21",TRUE
"TBX22",TRUE
"TBX3",TRUE
"TBX4",TRUE
"TBX5",TRUE
"TBX6",TRUE
"TBXA2R",TRUE
"TBXAS1",TRUE
"TC2N",TRUE
"TCAM1",TRUE
"TCAP",TRUE
"TCBA1",TRUE
"TCEA1",TRUE
"TCEA2",TRUE
"TCEA3",TRUE
"TCEAL1",TRUE
"TCEAL2",TRUE
"TCEAL3",TRUE
"TCEAL4",TRUE
"TCEAL5",TRUE
"TCEAL6",TRUE
"TCEAL7",TRUE
"TCEAL8",TRUE
"TCEANC",TRUE
"TCEB1",TRUE
"TCEB2",TRUE
"TCEB3",TRUE
"TCEB3B",TRUE
"TCEB3C",TRUE
"TCEB3CL",TRUE
"TCERG1",TRUE
"TCERG1L",TRUE
"TCF1",TRUE
"TCF12",TRUE
"TCF15",TRUE
"TCF19",TRUE
"TCF2",TRUE
"TCF20",TRUE
"TCF21",TRUE
"TCF23",TRUE
"TCF25",TRUE
"TCF3",TRUE
"TCF4",TRUE
"TCF7",TRUE
"TCF7L1",TRUE
"TCF7L2",TRUE
"TCFL5",TRUE
"TCHHL1",TRUE
"TCHP",TRUE
"TCIRG1",TRUE
"TCL1A",TRUE
"TCL1B",TRUE
"TCL6",TRUE
"TCN1",TRUE
"TCN2",TRUE
"TCOF1",TRUE
"TCP1",TRUE
"TCP10",TRUE
"TCP10L",TRUE
"TCP10L2",TRUE
"TCP11",TRUE
"TCP11L1",TRUE
"TCP11L2",TRUE
"TCTA",TRUE
"TCTE1",TRUE
"TCTE3",TRUE
"TCTEX1D1",TRUE
"TCTEX1D2",TRUE
"TCTEX1D4",TRUE
"TCTN1",TRUE
"TCTN2",TRUE
"TCTN3",TRUE
"TDGF1",TRUE
"TDGF3",TRUE
"TDH",TRUE
"TDO2",TRUE
"TDP1",TRUE
"TDRD1",TRUE
"TDRD10",TRUE
"TDRD12",TRUE
"TDRD3",TRUE
"TDRD5",TRUE
"TDRD6",TRUE
"TDRD7",TRUE
"TDRD9",TRUE
"TDRG1",TRUE
"TDRKH",TRUE
"TEAD1",TRUE
"TEAD2",TRUE
"TEAD3",TRUE
"TEAD4",TRUE
"TEC",TRUE
"TECPR1",TRUE
"TECPR2",TRUE
"TECR",TRUE
"TECTA",TRUE
"TECTB",TRUE
"TEDDM1",TRUE
"TEF",TRUE
"TEK",TRUE
"TEKT1",TRUE
"TEKT2",TRUE
"TEKT3",TRUE
"TEKT4",TRUE
"TEKT5",TRUE
"TENC1",TRUE
"TEP1",TRUE
"TEPP",TRUE
"TERC",TRUE
"TERF1",TRUE
"TERF2",TRUE
"TERF2IP",TRUE
"TERT",TRUE
"TES",TRUE
"TESC",TRUE
"TESK1",TRUE
"TESK2",TRUE
"TESSP5",TRUE
"TET1",TRUE
"TET2",TRUE
"TEX10",TRUE
"TEX101",TRUE
"TEX11",TRUE
"TEX12",TRUE
"TEX13A",TRUE
"TEX13B",TRUE
"TEX14",TRUE
"TEX15",TRUE
"TEX2",TRUE
"TEX261",TRUE
"TEX264",TRUE
"TEX28",TRUE
"TEX9",TRUE
"TF",TRUE
"TFAM",TRUE
"TFAMP1",TRUE
"TFAP2A",TRUE
"TFAP2B",TRUE
"TFAP2C",TRUE
"TFAP2D",TRUE
"TFAP2E",TRUE
"TFAP4",TRUE
"TFB1M",TRUE
"TFB2M",TRUE
"TFCP2",TRUE
"TFCP2L1",TRUE
"TFDP1",TRUE
"TFDP2",TRUE
"TFDP3",TRUE
"TFE3",TRUE
"TFEB",TRUE
"TFEC",TRUE
"TFF1",TRUE
"TFF2",TRUE
"TFF3",TRUE
"TFG",TRUE
"TFIP11",TRUE
"TFPI",TRUE
"TFPI2",TRUE
"TFPT",TRUE
"TFR2",TRUE
"TFRC",TRUE
"TG",TRUE
"TGDS",TRUE
"TGFA",TRUE
"TGFB1",TRUE
"TGFB1I1",TRUE
"TGFB2",TRUE
"TGFB3",TRUE
"TGFBI",TRUE
"TGFBR1",TRUE
"TGFBR2",TRUE
"TGFBR3",TRUE
"TGFBRAP1",TRUE
"TGIF1",TRUE
"TGIF2",TRUE
"TGIF2LX",TRUE
"TGIF2LY",TRUE
"TGM1",TRUE
"TGM2",TRUE
"TGM3",TRUE
"TGM4",TRUE
"TGM5",TRUE
"TGM6",TRUE
"TGM7",TRUE
"TGOLN2",TRUE
"TGS1",TRUE
"TH",TRUE
"TH1L",TRUE
"THADA",TRUE
"THAP1",TRUE
"THAP10",TRUE
"THAP11",TRUE
"THAP2",TRUE
"THAP3",TRUE
"THAP4",TRUE
"THAP5",TRUE
"THAP6",TRUE
"THAP7",TRUE
"THAP8",TRUE
"THAP9",TRUE
"THBD",TRUE
"THBS1",TRUE
"THBS2",TRUE
"THBS3",TRUE
"THBS4",TRUE
"THEG",TRUE
"THEM2",TRUE
"THEM4",TRUE
"THEM5",TRUE
"THEX1",TRUE
"THG1L",TRUE
"THNSL1",TRUE
"THNSL2",TRUE
"THOC1",TRUE
"THOC2",TRUE
"THOC3",TRUE
"THOC4",TRUE
"THOC5",TRUE
"THOC6",TRUE
"THOC7",TRUE
"THOP1",TRUE
"THPO",TRUE
"THRA",TRUE
"THRAP3",TRUE
"THRB",TRUE
"THRSP",TRUE
"THSD1",TRUE
"THSD1P",TRUE
"THSD3",TRUE
"THSD4",TRUE
"THSD7B",TRUE
"THTPA",TRUE
"THUMPD1",TRUE
"THUMPD2",TRUE
"THUMPD3",TRUE
"THY1",TRUE
"THYN1",TRUE
"TIA1",TRUE
"TIAF1",TRUE
"TIAL1",TRUE
"TIAM1",TRUE
"TIAM2",TRUE
"TICAM1",TRUE
"TICAM2",TRUE
"TIE1",TRUE
"TIFA",TRUE
"TIGA1",TRUE
"TIGD1",TRUE
"TIGD2",TRUE
"TIGD3",TRUE
"TIGD4",TRUE
"TIGD5",TRUE
"TIGD6",TRUE
"TIGD7",TRUE
"TIGIT",TRUE
"TIMD4",TRUE
"TIMELESS",TRUE
"TIMM10",TRUE
"TIMM13",TRUE
"TIMM17A",TRUE
"TIMM17B",TRUE
"TIMM22",TRUE
"TIMM23",TRUE
"TIMM44",TRUE
"TIMM50",TRUE
"TIMM8A",TRUE
"TIMM8B",TRUE
"TIMM9",TRUE
"TIMP1",TRUE
"TIMP2",TRUE
"TIMP3",TRUE
"TIMP4",TRUE
"TINAG",TRUE
"TINAGL1",TRUE
"TINF2",TRUE
"TINP1",TRUE
"TIPARP",TRUE
"TIPIN",TRUE
"TIPRL",TRUE
"TIRAP",TRUE
"TJAP1",TRUE
"TJP1",TRUE
"TJP2",TRUE
"TJP3",TRUE
"TK1",TRUE
"TK2",TRUE
"TKT",TRUE
"TKTL1",TRUE
"TKTL2",TRUE
"TLCD1",TRUE
"TLE1",TRUE
"TLE2",TRUE
"TLE3",TRUE
"TLE4",TRUE
"TLE6",TRUE
"TLK1",TRUE
"TLK2",TRUE
"TLL1",TRUE
"TLL2",TRUE
"TLN1",TRUE
"TLN2",TRUE
"TLR1",TRUE
"TLR10",TRUE
"TLR2",TRUE
